Ticker,Report Date,Currency,Fiscal Year,Fiscal Period,Revenue,Cost of Revenue,Operating Income (Loss),Operating Expenses,Depreciation & Amortization,EBITDA,country_code,primary_ticker,account_number,organization,survey_year,response_received_date,country,region,authority_types,activities,sectors,industries,primary_activity,primary_sector,primary_industry,primary_questionnaire_sector
ADSK,2019-01-31,USD,2018,FY,2569800000.0,-285900000.0,16900000.0,-2267000000.0,95200000.0,112100000.0,US,ADSK US,1198.0,"Autodesk, Inc.",2018.0,2018-08-31T00:00:00Z,United States of America,," Investor, Supply Chain", Software, IT & software development, Services,Software,IT & software development,Services,General
ADSK,2020-01-31,USD,2019,FY,3274300000.0,-324900000.0,343500000.0,-2605900000.0,127300000.0,470800000.0,US,ADSK US,1198.0,"Autodesk, Inc.",2019.0,2019-07-31T17:13:44Z,United States of America,, Investor, Software, IT & software development, Services,Software,IT & software development,Services,General
ADT,2017-12-31,USD,2017,FY,4315502000.0,-895736000.0,347267000.0,-3072499000.0,1863299000.0,2210566000.0,,,,,,,,,,,,,,,,
ADT,2018-12-31,USD,2018,FY,4581673000.0,-1041336000.0,362458000.0,-3177879000.0,1930929000.0,2293387000.0,,,,,,,,,,,,,,,,
ADT,2019-12-31,USD,2019,FY,5125657000.0,-1390284000.0,339759000.0,-3395614000.0,1989082000.0,2328841000.0,,,,,,,,,,,,,,,,
ADVM,2017-12-31,USD,2017,FY,1849000.0,,-58847000.0,-60696000.0,2096000.0,-56751000.0,,,,,,,,,,,,,,,,
ADVM,2018-12-31,USD,2018,FY,1612000.0,,-73081000.0,-74693000.0,1750000.0,-71331000.0,,,,,,,,,,,,,,,,
ADVM,2019-12-31,USD,2019,FY,250000.0,,-68545000.0,-68795000.0,1573000.0,-66972000.0,,,,,,,,,,,,,,,,
AE,2017-12-31,USD,2017,FY,1322060000.0,-49486000.0,1505000.0,-1271069000.0,13599000.0,15104000.0,,,,,,,,,,,,,,,,
AE,2018-12-31,USD,2018,FY,1750213000.0,-48169000.0,1408000.0,-1700636000.0,10654000.0,12062000.0,,,,,,,,,,,,,,,,
AE,2019-12-31,USD,2019,FY,1811247000.0,-53392000.0,7800000.0,-1750055000.0,16641000.0,24441000.0,,,,,,,,,,,,,,,,
AEE,2017-12-31,USD,2017,FY,6177000000.0,-1686000000.0,1458000000.0,-3033000000.0,876000000.0,2334000000.0,,,,,,,,,,,,,,,,
AEE,2018-12-31,USD,2018,FY,6291000000.0,-1350000000.0,1357000000.0,-3584000000.0,938000000.0,2295000000.0,US,AEE US,661.0,Ameren Corporation,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain", Electricity networks, Energy utility networks, Infrastructure,Electricity networks,Energy utility networks,Infrastructure,
AEE,2019-12-31,USD,2019,FY,5910000000.0,-1422000000.0,1267000000.0,-3221000000.0,1002000000.0,2269000000.0,US,AEE US,661.0,Ameren Corporation,2019.0,2019-07-31T19:21:35Z,United States of America,," Investor, Supply Chain", Electricity networks, Energy utility networks, Infrastructure,Electricity networks,Energy utility networks,Infrastructure,
AEHR,2017-05-31,USD,2017,FY,18898000.0,-12118000.0,-4929000.0,-11709000.0,271000.0,-4658000.0,,,,,,,,,,,,,,,,
AEHR,2018-05-31,USD,2018,FY,29555000.0,-17169000.0,915000.0,-11471000.0,417000.0,1332000.0,,,,,,,,,,,,,,,,
AEHR,2019-05-31,USD,2019,FY,21056000.0,-13454000.0,-4275000.0,-11877000.0,431000.0,-3844000.0,,,,,,,,,,,,,,,,
AEHR,2020-05-31,USD,2020,FY,22291000.0,-13920000.0,-2545000.0,-10916000.0,384000.0,-2161000.0,,,,,,,,,,,,,,,,
AEIS,2017-12-31,USD,2017,FY,671012000.0,-314631000.0,200770000.0,-155611000.0,9424000.0,210194000.0,,,,,,,,,,,,,,,,
AEIS,2018-12-31,USD,2018,FY,718892000.0,-353285000.0,175792000.0,-189815000.0,13592000.0,189384000.0,,,,,,,,,,,,,,,,
AEIS,2019-12-31,USD,2019,FY,788948000.0,-473296000.0,59426000.0,-256226000.0,26147000.0,85573000.0,,,,,,,,,,,,,,,,
AEO,2018-01-31,USD,2017,FY,3795549000.0,-2425044000.0,302788000.0,-1067717000.0,169473000.0,472261000.0,,,,,,,,,,,,,,,,
AEO,2019-01-31,USD,2018,FY,4035720000.0,-2548082000.0,337129000.0,-1150509000.0,170504000.0,507633000.0,,,,,,,,,,,,,,,,
AEO,2020-01-31,USD,2019,FY,4308212000.0,-2785911000.0,233345000.0,-1288956000.0,181379000.0,414724000.0,,,,,,,,,,,,,,,,
AEP,2017-12-31,USD,2017,FY,15424900000.0,-5311800000.0,3431200000.0,-6681900000.0,1997200000.0,5428400000.0,,,,,,,,,,,,,,,,
AEP,2018-12-31,USD,2018,FY,16195700000.0,-5786500000.0,2753300000.0,-7655900000.0,2286600000.0,5039900000.0,US,AEP US,689.0,"American Electric Power Company, Inc.",2018.0,2018-08-14T00:00:00Z,United States of America,, Investor," Coal generation, Electricity networks, Other renewable generation"," Energy utility networks, Renewable power generation, Thermal power generation"," Infrastructure, Power generation",,,,Electric utilities
AEP,2019-12-31,USD,2019,FY,15561400000.0,-5106100000.0,2748700000.0,-7706600000.0,2514500000.0,5263200000.0,US,AEP US,689.0,"American Electric Power Company, Inc.",2019.0,2019-07-31T17:44:57Z,United States of America,, Investor," Coal generation, Electricity networks, Other renewable generation"," Energy utility networks, Renewable power generation, Thermal power generation"," Infrastructure, Power generation",Coal generation,Thermal power generation,Power generation,Electric utilities
AES,2017-12-31,USD,2017,FY,10530000000.0,-8066000000.0,2249000000.0,-215000000.0,1169000000.0,3418000000.0,,,,,,,,,,,,,,,,
AES,2018-12-31,USD,2018,FY,10736000000.0,-8163000000.0,2381000000.0,-192000000.0,1003000000.0,3384000000.0,US,AES US,304.0,The AES Corporation,2018.0,2018-09-06T00:00:00Z,United States of America,," Investor, Supply Chain"," Coal generation, Electricity networks"," Energy utility networks, Thermal power generation"," Infrastructure, Power generation",Electricity networks,Energy utility networks,Infrastructure,Electric utilities
AES,2019-12-31,USD,2019,FY,10189000000.0,-7840000000.0,2153000000.0,-196000000.0,1045000000.0,3198000000.0,US,AES US,304.0,The AES Corporation,2019.0,2019-08-29T07:02:58Z,United States of America,," Investor, Supply Chain"," Coal generation, Electricity networks"," Energy utility networks, Thermal power generation"," Infrastructure, Power generation",Coal generation,Thermal power generation,Power generation,Electric utilities
AFI,2017-12-31,USD,2017,FY,1133700000.0,-963600000.0,-34500000.0,-204600000.0,78700000.0,44200000.0,,,,,,,,,,,,,,,,
AFI,2018-12-31,USD,2018,FY,728200000.0,-585000000.0,-17400000.0,-160600000.0,55100000.0,37700000.0,,,,,,,,,,,,,,,,
AFI,2019-12-31,USD,2019,FY,626300000.0,-541000000.0,-61100000.0,-146400000.0,50700000.0,-10400000.0,,,,,,,,,,,,,,,,
AGCO,2017-12-31,USD,2017,FY,8306500000.0,-6541200000.0,414500000.0,-1350800000.0,279800000.0,694300000.0,,,,,,,,,,,,,,,,
AGCO,2018-12-31,USD,2018,FY,9352000000.0,-7355300000.0,501000000.0,-1495700000.0,289900000.0,790900000.0,,,,,,,,,,,,,,,,
AGCO,2019-12-31,USD,2019,FY,9041400000.0,-7057100000.0,533700000.0,-1450600000.0,272000000.0,805700000.0,,,,,,,,,,,,,,,,
AGIO,2017-12-31,USD,2017,FY,43011000.0,,-320794000.0,-363805000.0,6432000.0,-314362000.0,,,,,,,,,,,,,,,,
AGIO,2018-12-31,USD,2018,FY,94387000.0,,-362479000.0,-456866000.0,7172000.0,-355307000.0,,,,,,,,,,,,,,,,
AGIO,2019-12-31,USD,2019,FY,117912000.0,,-426333000.0,-544245000.0,8087000.0,-418246000.0,,,,,,,,,,,,,,,,
AGLE,2017-12-31,USD,2017,FY,5205000.0,,-27676000.0,-32881000.0,249000.0,-27427000.0,,,,,,,,,,,,,,,,
AGLE,2018-12-31,USD,2018,FY,3888000.0,,-45463000.0,-49351000.0,293000.0,-45170000.0,,,,,,,,,,,,,,,,
AGLE,2019-12-31,USD,2019,FY,0.0,,-80334000.0,-80334000.0,418000.0,-79916000.0,,,,,,,,,,,,,,,,
AGN,2017-12-31,USD,2017,FY,15940700000.0,-2168000000.0,-5921200000.0,-19693900000.0,7368600000.0,1447400000.0,,,,,,,,,,,,,,,,
AGN,2018-12-31,USD,2018,FY,15787400000.0,-2191400000.0,-3406500000.0,-17002500000.0,6748600000.0,3342100000.0,US,AGN US,533.0,Allergan plc,2018.0,2018-08-15T00:00:00Z,United States of America,, Investor, Pharmaceuticals, Biotech & pharma," Biotech, health care & pharma",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General
AGN,2019-12-31,USD,2019,FY,16088900000.0,-2493100000.0,-892500000.0,-14488300000.0,6061100000.0,5168600000.0,US,AGN US,533.0,Allergan plc,2019.0,2019-07-30T21:22:43Z,United States of America,, Investor, Pharmaceuticals, Biotech & pharma," Biotech, health care & pharma",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General
AGNC,2017-12-31,USD,2017,FY,841000000.0,,771000000.0,-70000000.0,3000000.0,774000000.0,,,,,,,,,,,,,,,,
AGNC,2018-12-31,USD,2018,FY,229000000.0,,129000000.0,-100000000.0,25000000.0,154000000.0,,,,,,,,,,,,,,,,
AGNC,2019-12-31,USD,2019,FY,771000000.0,,688000000.0,-83000000.0,0.0,688000000.0,,,,,,,,,,,,,,,,
AGR,2017-12-31,USD,2017,FY,,,-5578000000.0,-5578000000.0,824000000.0,-4754000000.0,,,,,,,,,,,,,,,,
AGR,2018-12-31,USD,2018,FY,,,-5335000000.0,-5335000000.0,855000000.0,-4480000000.0,US,AGR US,63724.0,Avangrid Inc,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain"," Electricity networks, Non-CCGT generation"," Energy utility networks, Thermal power generation"," Infrastructure, Power generation",Electricity networks,Energy utility networks,Infrastructure,Electric utilities
AGR,2019-12-31,USD,2019,FY,,,-5335000000.0,-5335000000.0,934000000.0,-4401000000.0,US,AGR US,63724.0,Avangrid Inc,2019.0,2019-07-25T18:51:10Z,United States of America,," Investor, Supply Chain"," Electricity networks, Non-CCGT generation"," Energy utility networks, Thermal power generation"," Infrastructure, Power generation",Non-CCGT generation,Thermal power generation,Power generation,Electric utilities
AGX,2018-01-31,USD,2017,FY,892815000.0,-743490000.0,107561000.0,-41764000.0,3811000.0,111372000.0,,,,,,,,,,,,,,,,
AGX,2019-01-31,USD,2018,FY,482153000.0,-399715000.0,41728000.0,-40710000.0,4434000.0,46162000.0,,,,,,,,,,,,,,,,
AGX,2020-01-31,USD,2019,FY,238997000.0,-245817000.0,-50945000.0,-44125000.0,3513000.0,-47432000.0,,,,,,,,,,,,,,,,
AGYS,2018-03-31,USD,2017,FY,127360000.0,-62943000.0,-10282000.0,-74699000.0,2631000.0,-7651000.0,,,,,,,,,,,,,,,,
AGYS,2019-03-31,USD,2018,FY,140842000.0,-66962000.0,-11913000.0,-85793000.0,2504000.0,-9409000.0,,,,,,,,,,,,,,,,
AGYS,2020-03-31,USD,2019,FY,160757000.0,-79805000.0,-9739000.0,-90691000.0,2574000.0,-7165000.0,,,,,,,,,,,,,,,,
AHPI,2017-06-30,USD,2017,FY,33512030.0,-26956340.0,-2051894.0,-8607584.0,1090126.0,-961768.0,,,,,,,,,,,,,,,,
AHPI,2018-06-30,USD,2018,FY,33759953.0,-27309511.0,-1995614.0,-8446056.0,931408.0,-1064206.0,,,,,,,,,,,,,,,,
AHPI,2019-06-30,USD,2019,FY,31381521.0,-26342894.0,-2774022.0,-7812649.0,822068.0,-1951954.0,,,,,,,,,,,,,,,,
AHPI,2020-06-30,USD,2020,FY,31894262.0,-26323646.0,-3062179.0,-8632795.0,619801.0,-2442378.0,,,,,,,,,,,,,,,,
AHS,2017-12-31,USD,2017,FY,1988454000.0,-1344035000.0,212440000.0,-431979000.0,32279000.0,244719000.0,,,,,,,,,,,,,,,,
AHS,2018-12-31,USD,2018,FY,2136074000.0,-1439691000.0,202828000.0,-493555000.0,41237000.0,244065000.0,,,,,,,,,,,,,,,,
AHS,2019-12-31,USD,2019,FY,2222107000.0,-1478642000.0,176915000.0,-566550000.0,58520000.0,235435000.0,,,,,,,,,,,,,,,,
AIMC,2017-12-31,USD,2017,FY,876737000.0,-600961000.0,82707000.0,-193069000.0,36000000.0,118707000.0,,,,,,,,,,,,,,,,
AIMC,2018-12-31,USD,2018,FY,1175342000.0,-799231000.0,86677000.0,-289434000.0,60000000.0,146677000.0,,,,,,,,,,,,,,,,
AIMC,2019-12-31,USD,2019,FY,1834100000.0,-1177800000.0,224100000.0,-432200000.0,128400000.0,352500000.0,,,,,,,,,,,,,,,,
AIR,2017-05-31,USD,2017,FY,1590800000.0,-1327400000.0,82300000.0,-181100000.0,35700000.0,118000000.0,,,,,,,,,,,,,,,,
AIR,2018-05-31,USD,2018,FY,1748300000.0,-1453700000.0,86000000.0,-208600000.0,40500000.0,126500000.0,,,,,,,,,,,,,,,,
AIR,2019-05-31,USD,2019,FY,2051800000.0,-1722300000.0,98300000.0,-231200000.0,42800000.0,141100000.0,,,,,,,,,,,,,,,,
AIR,2020-05-31,USD,2020,FY,2072000000.0,-1802800000.0,43200000.0,-226000000.0,43700000.0,86900000.0,,,,,,,,,,,,,,,,
AIRI,2017-12-31,USD,2017,FY,49869000.0,-45002000.0,-6563000.0,-11430000.0,3396000.0,-3167000.0,,,,,,,,,,,,,,,,
AIRI,2018-12-31,USD,2018,FY,46309000.0,-40895000.0,-3425000.0,-8839000.0,2877000.0,-548000.0,,,,,,,,,,,,,,,,
AIRI,2019-12-31,USD,2019,FY,54573000.0,-45431000.0,603000.0,-8539000.0,3002000.0,3605000.0,,,,,,,,,,,,,,,,
AIT,2017-06-30,USD,2017,FY,2593746000.0,-1856051000.0,174590000.0,-563105000.0,39677000.0,214267000.0,,,,,,,,,,,,,,,,
AIT,2018-06-30,USD,2018,FY,3073274000.0,-2189279000.0,225827000.0,-658168000.0,49863000.0,275690000.0,,,,,,,,,,,,,,,,
AIT,2019-06-30,USD,2019,FY,3472739000.0,-2465116000.0,265382000.0,-742241000.0,62119000.0,327501000.0,,,,,,,,,,,,,,,,
AIT,2020-06-30,USD,2020,FY,3245652000.0,-2307916000.0,219989000.0,-717747000.0,62749000.0,282738000.0,,,,,,,,,,,,,,,,
AJG,2017-12-31,USD,2017,FY,6159600000.0,-1635900000.0,533100000.0,-3990600000.0,385800000.0,918900000.0,,,,,,,,,,,,,,,,
AJG,2018-12-31,USD,2018,FY,6792400000.0,-1816000000.0,627400000.0,-4349000000.0,419000000.0,1046400000.0,,,,,,,,,,,,,,,,
AJG,2019-12-31,USD,2019,FY,7056400000.0,-1352800000.0,821200000.0,-4882400000.0,474400000.0,1295600000.0,,,,,,,,,,,,,,,,
AJRD,2017-11-30,USD,2017,FY,1877200000.0,-1615400000.0,114300000.0,-147500000.0,72600000.0,186900000.0,,,,,,,,,,,,,,,,
AJRD,2018-11-30,USD,2018,FY,1895900000.0,-1549400000.0,270600000.0,-75900000.0,72300000.0,342900000.0,,,,,,,,,,,,,,,,
AJRD,2019-11-30,USD,2019,FY,1981500000.0,-1613600000.0,238200000.0,-129700000.0,74500000.0,312700000.0,,,,,,,,,,,,,,,,
AKAM,2017-12-31,USD,2017,FY,2502996000.0,-875758000.0,371103000.0,-1256135000.0,372313000.0,743416000.0,,,,,,,,,,,,,,,,
AKAM,2018-12-31,USD,2018,FY,2714474000.0,-953485000.0,390093000.0,-1370896000.0,434520000.0,824613000.0,US,AKAM US,454.0,Akamai Technologies Inc,2018.0,2018-08-14T00:00:00Z,United States of America,," Investor, Supply Chain", Software, IT & software development, Services,Software,IT & software development,Services,General
AKAM,2019-12-31,USD,2019,FY,2893617000.0,-987624000.0,566071000.0,-1339922000.0,440674000.0,1006745000.0,US,AKAM US,454.0,Akamai Technologies Inc,2019.0,2019-07-30T20:44:47Z,United States of America,," Investor, Supply Chain", Software, IT & software development, Services,Software,IT & software development,Services,General
AKER,2017-12-31,USD,2017,FY,3354712.0,-2406132.0,-6613790.0,-7562370.0,249894.0,-6363896.0,,,,,,,,,,,,,,,,
AKER,2018-12-31,USD,2018,FY,1665570.0,-1538285.0,-10060409.0,-10187694.0,234486.0,-9825923.0,,,,,,,,,,,,,,,,
AKER,2019-12-31,USD,2019,FY,1577033.0,-1098286.0,-3946077.0,-4424824.0,74064.0,-3872013.0,,,,,,,,,,,,,,,,
AKR,2017-12-31,USD,2017,FY,250262000.0,,31774000.0,-218488000.0,104934000.0,136708000.0,,,,,,,,,,,,,,,,
AKR,2018-12-31,USD,2018,FY,262213000.0,,27541000.0,-234672000.0,117549000.0,145090000.0,,,,,,,,,,,,,,,,
AKR,2019-12-31,USD,2019,FY,295327000.0,,44000000.0,-251327000.0,125443000.0,169443000.0,,,,,,,,,,,,,,,,
AKRX,2017-12-31,USD,2017,FY,841045000.0,-407898000.0,75116000.0,-358031000.0,85173000.0,160289000.0,,,,,,,,,,,,,,,,
AKRX,2018-12-31,USD,2018,FY,694018000.0,-448002000.0,-134405000.0,-380421000.0,82805000.0,-51600000.0,,,,,,,,,,,,,,,,
AKRX,2019-12-31,USD,2019,FY,682429000.0,-429723000.0,-98430000.0,-351136000.0,70300000.0,-28130000.0,,,,,,,,,,,,,,,,
AKS,2017-12-31,USD,2017,FY,6080500000.0,-5359700000.0,211900000.0,-508900000.0,250100000.0,462000000.0,,,,,,,,,,,,,,,,
AKS,2018-12-31,USD,2018,FY,6818200000.0,-5911000000.0,364400000.0,-542800000.0,252200000.0,616600000.0,US,AKS US,453.0,AK Steel Holding Corporation,2018.0,2018-08-29T00:00:00Z,United States of America,, Supply Chain, Iron & steel," Metal smelting, refining & forming", Materials,Iron & steel,"Metal smelting, refining & forming",Materials,Steel
AKS,2019-12-31,USD,2019,FY,6303400000.0,-5606300000.0,209300000.0,-487800000.0,225300000.0,434600000.0,US,AKS US,453.0,AK Steel Holding Corporation,2019.0,2019-07-31T01:40:41Z,United States of America,, Supply Chain, Iron & steel," Metal smelting, refining & forming", Materials,Iron & steel,"Metal smelting, refining & forming",Materials,Steel
AL,2017-12-31,USD,2017,FY,1516380000.0,,916705000.0,-599675000.0,508352000.0,1425057000.0,,,,,,,,,,,,,,,,
AL,2018-12-31,USD,2018,FY,1679702000.0,,1000348000.0,-679354000.0,581985000.0,1582333000.0,,,,,,,,,,,,,,,,
AL,2019-12-31,USD,2019,FY,2016904000.0,,1190441000.0,-826463000.0,702810000.0,1893251000.0,,,,,,,,,,,,,,,,
ALB,2017-12-31,USD,2017,FY,3071976000.0,-1961996000.0,587749000.0,-522231000.0,196928000.0,784677000.0,,,,,,,,,,,,,,,,
ALB,2018-12-31,USD,2018,FY,3374950000.0,-2157694000.0,701112000.0,-516144000.0,200698000.0,901810000.0,,,,,,,,,,,,,,,,
ALB,2019-12-31,USD,2019,FY,3589427000.0,-2331649000.0,666123000.0,-591655000.0,213484000.0,879607000.0,,,,,,,,,,,,,,,,
ALCO,2017-09-30,USD,2017,FY,129829000.0,-120899000.0,-6094000.0,-15024000.0,15226000.0,9132000.0,,,,,,,,,,,,,,,,
ALCO,2018-09-30,USD,2018,FY,81281000.0,-55688000.0,10535000.0,-15058000.0,13756000.0,24291000.0,,,,,,,,,,,,,,,,
ALCO,2019-09-30,USD,2019,FY,122251000.0,-61891000.0,45214000.0,-15146000.0,13924000.0,59138000.0,,,,,,,,,,,,,,,,
ALE,2017-12-31,USD,2017,FY,1419300000.0,-615900000.0,229800000.0,-573600000.0,182100000.0,411900000.0,,,,,,,,,,,,,,,,
ALE,2018-12-31,USD,2018,FY,1498600000.0,-695400000.0,201200000.0,-602000000.0,210500000.0,411700000.0,,,,,,,,,,,,,,,,
ALE,2019-12-31,USD,2019,FY,1240500000.0,-541100000.0,179800000.0,-519600000.0,213600000.0,393400000.0,,,,,,,,,,,,,,,,
ALEX,2017-12-31,USD,2017,FY,425500000.0,-302000000.0,57100000.0,-66400000.0,41400000.0,98500000.0,,,,,,,,,,,,,,,,
ALG,2017-12-31,USD,2017,FY,912380000.0,-677687000.0,88738000.0,-145955000.0,14933000.0,103671000.0,,,,,,,,,,,,,,,,
ALG,2018-12-31,USD,2018,FY,1008822000.0,-752707000.0,101088000.0,-155027000.0,16389000.0,117477000.0,,,,,,,,,,,,,,,,
ALG,2019-12-31,USD,2019,FY,1119138000.0,-845911000.0,94648000.0,-178579000.0,20592000.0,115240000.0,,,,,,,,,,,,,,,,
ALGN,2017-12-31,USD,2017,FY,1473413000.0,-356466000.0,353611000.0,-763336000.0,37739000.0,391350000.0,,,,,,,,,,,,,,,,
ALGN,2018-12-31,USD,2018,FY,1966492000.0,-518625000.0,466564000.0,-981303000.0,54727000.0,521291000.0,,,,,,,,,,,,,,,,
ALGN,2019-12-31,USD,2019,FY,2406796000.0,-662899000.0,491493000.0,-1252404000.0,78990000.0,570483000.0,,,,,,,,,,,,,,,,
ALGT,2017-12-31,USD,2017,FY,1503778000.0,-343333000.0,262422000.0,-898023000.0,121713000.0,384135000.0,,,,,,,,,,,,,,,,
ALGT,2018-12-31,USD,2018,FY,1667447000.0,-445814000.0,243459000.0,-978174000.0,129351000.0,372810000.0,,,,,,,,,,,,,,,,
ALGT,2019-12-31,USD,2019,FY,1840965000.0,-427827000.0,363950000.0,-1049188000.0,155852000.0,519802000.0,,,,,,,,,,,,,,,,
ALJJ,2017-09-30,USD,2017,FY,326718000.0,-250704000.0,12695000.0,-63319000.0,5244000.0,17939000.0,,,,,,,,,,,,,,,,
ALJJ,2018-09-30,USD,2018,FY,369776000.0,-285872000.0,7525000.0,-76379000.0,19048000.0,26573000.0,,,,,,,,,,,,,,,,
ALJJ,2019-09-30,USD,2019,FY,354997000.0,-277454000.0,4638000.0,-72905000.0,20553000.0,25191000.0,,,,,,,,,,,,,,,,
ALK,2017-12-31,USD,2017,FY,7933000000.0,-5140000000.0,1378000000.0,-1415000000.0,372000000.0,1750000000.0,,,,,,,,,,,,,,,,
ALK,2018-12-31,USD,2018,FY,8264000000.0,-6039000000.0,775000000.0,-1450000000.0,398000000.0,1173000000.0,,,,,,,,,,,,,,,,
ALK,2019-12-31,USD,2019,FY,8781000000.0,-6213000000.0,1107000000.0,-1461000000.0,423000000.0,1530000000.0,US,ALK US,31585.0,Alaska Air Group,2019.0,2019-07-31T21:50:21Z,United States of America,, Investor," Air freight, Passenger airlines", Air transport, Transportation services,Passenger airlines,Air transport,Transportation services,Transport services
ALKS,2017-12-31,USD,2017,FY,903374000.0,-154748000.0,-147900000.0,-896526000.0,98523000.0,-49377000.0,,,,,,,,,,,,,,,,
ALKS,2018-12-31,USD,2018,FY,1094274000.0,-176420000.0,-99128000.0,-1016982000.0,103660000.0,4532000.0,,,,,,,,,,,,,,,,
ALKS,2019-12-31,USD,2019,FY,1170947000.0,-180385000.0,-162078000.0,-1152640000.0,80413000.0,-81665000.0,,,,,,,,,,,,,,,,
ALLE,2017-12-31,USD,2017,FY,2408200000.0,-1335300000.0,492500000.0,-580400000.0,66900000.0,559400000.0,,,,,,,,,,,,,,,,
ALLE,2018-12-31,USD,2018,FY,2731700000.0,-1558400000.0,525800000.0,-647500000.0,86200000.0,612000000.0,,,,,,,,,,,,,,,,
ALLE,2019-12-31,USD,2019,FY,2854000000.0,-1601700000.0,565100000.0,-687200000.0,83000000.0,648100000.0,,,,,,,,,,,,,,,,
ALNY,2017-12-31,USD,2017,FY,89912000.0,,-500088000.0,-590000000.0,13367000.0,-486721000.0,,,,,,,,,,,,,,,,
ALNY,2018-12-31,USD,2018,FY,74908000.0,-1802000.0,-814673000.0,-887779000.0,6435000.0,-808238000.0,,,,,,,,,,,,,,,,
